billing_code,place,tariff_value,extra_unit_value,unit_require,description,source_file,top_level,level1_group,level2_group,leaf,indicators,anchor_id
2975,all,219.35,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2976,all,314.2,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2977,all,392.55,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2559,all,45.8,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2537,all,369.9,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2534,all,79.65,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2536,all,498.05,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2346,all,340.15,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2545,all,49.65,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2548,all,375,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2546,all,79.65,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2549,all,561.85,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2573,all,445.8,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2575,all,638.3,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2576,all,750.05,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2544,all,49.65,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2547,all,375,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2095,all,314.2,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2094,all,392.55,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2144,all,267.45,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2145,all,445.8,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2156,all,561.85,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2157,all,647.7,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2158,all,519.05,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2344,all,754.15,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2231,all,470.75,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2857,all,433.15,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2858,all,534.8,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2859,all,136.95,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2858,all,2.01,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2892,all,1130.15,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2839,all,785,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2840,all,1232.2,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2841,all,968.85,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2280,all,457.35,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2174,all,25.5,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2175,all,236,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2176,all,236,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2177,all,549,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2193,all,863.35,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2178,all,628.5,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2179,all,754.15,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2181,all,1107.3,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2194,all,1413.5,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2195,all,243.05,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2318,all,155.7,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2375,all,202.1,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2319,all,327.3,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2011,all,260.2,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2605,all,100.75,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2568,all,332.65,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2630,all,651.15,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2606,all,158.5,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2598,all,404.4,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2631,all,680.35,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2631,all,2.01,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2655,cabinet,2.01,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2655,établissement,816.45,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2632,all,392.55,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2608,all,159.25,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2633,all,744.1,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2911,all,100.45,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2609,all,183.35,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2640,all,340.15,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2634,all,750.05,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2610,all,78.4,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2912,all,267.45,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2635,all,375,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2921,all,404.4,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2363,all,269.55,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2990,all,313.1,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2033,cabinet,426.9,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2033,établissement,2.01,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2279,all,196.85,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2927,all,549,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2983,all,340.15,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2984,all,470.75,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
2913,all,1047.05,,FALSE,Préambule particulier,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,G - APPAREIL MUSCULO-SQUELETTIQUE,,,Préambule particulier,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Cs*.?s*13,100987
